MethodName, Median, Std
ez_Downscale, 5220, 35.5824
ez_Convolution, 143538, 77.0952
ez_Octaves, 1198, 7.413
ez_GaussianPyramid, 1121403, 1134.19
ez_DOGPyramid, 34324, 47.4432
ez_GradientAndRotationPyramids, 259884, 505.567
ez_Histogram, 4, 0
ez_ExtremaRefinement, 0, 0
ez_KeypointDetection, 44740, 59.304
ez_ExtractDescriptor, 17528, 60.7866
ez_MeasureFull, 1688084, 922.177
