MethodName, Median, Std
ez_Downscale, 143, 1.4826
ez_Convolution, 3445, 7.413
ez_Octaves, 47, 0
ez_GaussianPyramid, 23653, 126.021
ez_DOGPyramid, 475, 26.6868
ez_GradientAndRotationPyramids, 7355, 44.478
ez_Histogram, 3, 0
ez_ExtremaRefinement, 0, 0
ez_KeypointDetection, 2067, 4.4478
ez_ExtractDescriptor, 3617, 4.4478
ez_MeasureFull, 37541, 213.494
