MethodName, Median, Std
ez_Downscale, 145, 0
ez_Convolution, 3360, 2.9652
ez_Octaves, 19, 0
ez_GaussianPyramid, 34166, 94.8864
ez_DOGPyramid, 511, 19.2738
ez_GradientAndRotationPyramids, 6771, 23.7216
ez_Histogram, 3, 0
ez_ExtremaRefinement, 0, 0
ez_KeypointDetection, 1891, 4.4478
ez_ExtractDescriptor, 3981, 5.9304
ez_MeasureFull, 47647, 309.863
